customer_id,plan_type,industry_vertical,region,acquisition_channel,contract_type,tenure_months,monthly_revenue,annual_revenue,support_tickets_last_90d,nps_score,login_frequency_per_month,cac_inr,signup_date,churn_date,churned,arr_loss_inr
RIQ-03130,Basic,Fintech,Mumbai,Social Media,Monthly,4,910.0,10920.0,2.0,39.0,8,2600.0,2022-07-27,2022-11-12,1,10920.0
RIQ-03131,Enterprise,Healthcare,Hyderabad,Organic Search,Annual,3,6070.0,72840.0,1.0,99.0,28,41000.0,2023-03-06,,0,0.0
RIQ-03132,Pro,Fintech,Bengaluru,Email Campaign,Annual,3,1740.0,20880.0,2.0,49.0,13,8900.0,2023-03-13,,0,0.0
RIQ-03133,Basic,Fintech,Pune,Direct,Monthly,7,810.0,9720.0,3.0,17.0,11,4600.0,2022-06-03,2023-01-06,1,9720.0
RIQ-03134,Basic,Edtech,Pune,Social Media,Monthly,3,880.0,10560.0,1.0,57.0,3,4300.0,2022-03-31,2022-06-15,1,10560.0
RIQ-03135,Enterprise,Fintech,Mumbai,Organic Search,Annual,27,7650.0,91800.0,1.0,45.0,29,42500.0,2022-05-05,,0,0.0
RIQ-03136,Basic,Healthcare,Mumbai,Direct,Monthly,2,800.0,9600.0,1.0,35.0,16,3400.0,2022-05-15,2022-07-23,1,9600.0
RIQ-03137,Basic,Fintech,Mumbai,Social Media,Monthly,1,920.0,11040.0,2.0,50.0,7,4600.0,2023-06-24,2023-07-26,1,11040.0
RIQ-03138,Enterprise,Edtech,Pune,Social Media,Monthly,24,5680.0,68160.0,0.0,83.0,19,51000.0,2022-12-05,,0,0.0
RIQ-03139,Pro,E-commerce,Delhi,Social Media,Monthly,5,1920.0,23040.0,1.0,36.0,15,10600.0,2022-11-29,2023-05-10,1,23040.0
RIQ-03140,Basic,Edtech,Bengaluru,Organic Search,Monthly,1,720.0,8640.0,3.0,63.0,1,2800.0,2023-03-29,,0,0.0
RIQ-03141,Basic,Healthcare,Mumbai,Paid Search,Monthly,13,850.0,10200.0,5.0,1.0,2,4900.0,2023-06-07,2024-06-26,1,10200.0
RIQ-03142,Basic,E-commerce,Chennai,Organic Search,Monthly,1,820.0,9840.0,1.0,27.0,5,4900.0,2023-08-26,2023-09-23,1,9840.0
RIQ-03143,Pro,E-commerce,Hyderabad,Referral,Monthly,20,2210.0,26520.0,1.0,41.0,19,10500.0,2023-09-21,,0,0.0
RIQ-03144,Pro,Edtech,Delhi,Email Campaign,Annual,35,2110.0,25320.0,1.0,51.0,14,13300.0,2022-05-02,,0,0.0
RIQ-03145,Basic,E-commerce,Mumbai,Referral,Monthly,3,670.0,8040.0,2.0,0.0,8,4600.0,2022-05-20,2022-09-01,1,8040.0
RIQ-03146,Basic,Healthcare,Hyderabad,Email Campaign,Monthly,2,900.0,10800.0,1.0,42.0,3,2700.0,2023-01-17,2023-03-23,1,10800.0
RIQ-03147,Basic,Healthcare,Pune,Direct,Annual,6,980.0,11760.0,2.0,38.0,1,3900.0,2022-05-15,,0,0.0
RIQ-03148,Basic,Fintech,Mumbai,Organic Search,Monthly,16,560.0,6720.0,2.0,46.0,1,3000.0,2022-11-30,2024-04-05,1,6720.0
RIQ-03149,Basic,E-commerce,Hyderabad,Organic Search,Annual,6,740.0,8880.0,5.0,47.0,8,2600.0,2023-06-19,,0,0.0
RIQ-03150,Pro,Healthcare,Bengaluru,Social Media,Annual,10,1680.0,20160.0,0.0,69.0,14,8600.0,2022-04-13,,0,0.0
RIQ-03151,Pro,Edtech,Mumbai,Paid Search,Monthly,1,2120.0,25440.0,2.0,57.0,11,15000.0,2023-01-31,,0,0.0
RIQ-03152,Basic,Edtech,Chennai,Paid Search,Monthly,13,750.0,9000.0,3.0,38.0,12,3300.0,2022-08-16,2023-09-08,1,9000.0
RIQ-03153,Basic,Fintech,Pune,Social Media,Monthly,3,970.0,11640.0,3.0,64.0,5,2400.0,2023-10-21,2024-01-17,1,11640.0
RIQ-03154,Pro,E-commerce,Pune,Organic Search,Monthly,21,2010.0,24120.0,4.0,65.0,10,8600.0,2022-06-21,,0,0.0
RIQ-03155,Basic,E-commerce,Delhi,Email Campaign,Monthly,21,530.0,6360.0,0.0,52.0,11,4400.0,2022-08-12,,0,0.0
RIQ-03156,Basic,Edtech,Delhi,Organic Search,Monthly,1,910.0,10920.0,1.0,47.0,2,4500.0,2022-05-17,2022-06-07,1,10920.0
RIQ-03157,Pro,Healthcare,Mumbai,Referral,Monthly,1,2380.0,28560.0,1.0,33.0,17,8700.0,2023-10-23,,0,0.0
RIQ-03158,Enterprise,E-commerce,Chennai,Organic Search,Annual,38,6880.0,82560.0,1.0,40.0,18,36600.0,2022-01-09,,0,0.0
RIQ-03159,Pro,Healthcare,Mumbai,Social Media,Annual,10,1990.0,23880.0,1.0,61.0,15,10200.0,2022-07-28,,0,0.0
RIQ-03160,Pro,Fintech,Hyderabad,Referral,Annual,8,1660.0,19920.0,0.0,50.0,17,12400.0,2023-04-28,,0,0.0
RIQ-03161,Basic,Fintech,Hyderabad,Referral,Monthly,14,590.0,7080.0,2.0,38.0,7,4700.0,2022-07-05,,0,0.0
RIQ-03162,Basic,Healthcare,Mumbai,Organic Search,Monthly,1,870.0,10440.0,1.0,5.0,6,3900.0,2023-01-07,2023-02-08,1,10440.0
RIQ-03163,Basic,Fintech,Pune,Email Campaign,Annual,28,930.0,11160.0,4.0,54.0,1,3000.0,2022-02-03,,0,0.0
RIQ-03164,Basic,Healthcare,Chennai,Paid Search,Monthly,19,890.0,10680.0,1.0,22.0,10,4200.0,2023-11-17,,0,0.0
RIQ-03165,Basic,Edtech,Chennai,Direct,Annual,1,620.0,7440.0,,66.0,3,3200.0,2022-04-15,,0,0.0
RIQ-03166,Basic,E-commerce,Chennai,Organic Search,Monthly,1,720.0,8640.0,3.0,46.0,3,3400.0,2022-05-04,2022-06-08,1,8640.0
RIQ-03167,Basic,Fintech,Bengaluru,Social Media,Monthly,16,600.0,7200.0,3.0,42.0,1,4800.0,2022-08-11,,0,0.0
RIQ-03168,Pro,Healthcare,Bengaluru,Paid Search,Monthly,3,2460.0,29520.0,1.0,80.0,4,7400.0,2022-01-30,2022-04-25,1,29520.0
RIQ-03169,Basic,Fintech,Pune,Referral,Annual,6,950.0,11400.0,2.0,57.0,5,4200.0,2022-08-08,,0,0.0
RIQ-03170,Enterprise,Healthcare,Hyderabad,Paid Search,Annual,60,8660.0,103920.0,1.0,61.0,21,45600.0,2022-12-01,,0,0.0
RIQ-03171,Basic,E-commerce,Chennai,Referral,Monthly,5,620.0,7440.0,1.0,47.0,3,2700.0,2023-07-18,2023-12-04,1,7440.0
RIQ-03172,Pro,E-commerce,Chennai,Paid Search,Monthly,2,2200.0,26400.0,0.0,90.0,11,13700.0,2022-09-08,,0,0.0
RIQ-03173,Enterprise,E-commerce,Pune,Organic Search,Monthly,6,6600.0,79200.0,1.0,100.0,28,49000.0,2022-11-12,,0,0.0
RIQ-03174,Basic,Fintech,Pune,Paid Search,Monthly,6,730.0,8760.0,1.0,40.0,5,2500.0,2023-05-20,2023-11-08,1,8760.0
RIQ-03175,Basic,Edtech,Mumbai,Organic Search,Monthly,9,510.0,6120.0,3.0,55.0,8,4600.0,2022-12-07,2023-08-27,1,6120.0
RIQ-03176,Pro,Edtech,Mumbai,Social Media,Monthly,17,2000.0,24000.0,0.0,89.0,18,10000.0,2022-04-30,,0,0.0
RIQ-03177,Enterprise,Healthcare,Delhi,Paid Search,Annual,4,9300.0,111600.0,0.0,80.0,21,37600.0,2023-03-26,,0,0.0
RIQ-03178,Basic,E-commerce,Bengaluru,Referral,Monthly,5,580.0,6960.0,5.0,,9,4000.0,2022-12-06,2023-04-27,1,6960.0
RIQ-03179,Basic,Healthcare,Delhi,Direct,Monthly,2,950.0,11400.0,1.0,68.0,1,3500.0,2022-04-26,2022-06-16,1,11400.0
RIQ-03180,Basic,Fintech,Delhi,Referral,Monthly,9,790.0,9480.0,1.0,55.0,6,4800.0,2023-07-26,,0,0.0
RIQ-03181,Basic,Edtech,Chennai,Referral,Annual,15,510.0,6120.0,1.0,53.0,6,4300.0,2023-11-23,,0,0.0
RIQ-03182,Basic,Edtech,Bengaluru,Organic Search,Annual,3,700.0,8400.0,4.0,52.0,9,2600.0,2022-02-25,2022-05-28,1,8400.0
RIQ-03183,Basic,Fintech,Chennai,Email Campaign,Monthly,11,880.0,10560.0,4.0,47.0,4,3800.0,2023-05-16,,0,0.0
RIQ-03184,Pro,Fintech,Chennai,Organic Search,Annual,6,2020.0,24240.0,1.0,75.0,12,9900.0,2023-06-03,,0,0.0
RIQ-03185,Basic,E-commerce,Bengaluru,Organic Search,Monthly,16,850.0,10200.0,1.0,60.0,1,4000.0,2023-01-17,,0,0.0
RIQ-03186,Enterprise,Edtech,Delhi,Email Campaign,Annual,11,7670.0,92040.0,0.0,55.0,22,51600.0,2022-03-04,,0,0.0
RIQ-03187,Basic,Healthcare,Delhi,Organic Search,Monthly,15,910.0,10920.0,,41.0,4,2100.0,2022-02-11,2023-04-28,1,10920.0
RIQ-03188,Basic,Edtech,Mumbai,Paid Search,Monthly,9,690.0,8280.0,1.0,92.0,7,3700.0,2022-03-25,2022-12-31,1,8280.0
RIQ-03189,Basic,Fintech,Delhi,Organic Search,Monthly,3,730.0,8760.0,0.0,51.0,2,4600.0,2022-12-22,2023-04-02,1,8760.0
RIQ-03190,Basic,Edtech,Pune,Paid Search,Monthly,5,780.0,9360.0,2.0,37.0,1,4300.0,2022-04-06,2022-08-19,1,9360.0
RIQ-03191,Pro,Edtech,Chennai,Referral,Annual,22,2430.0,29160.0,0.0,75.0,9,12000.0,2023-08-24,,0,0.0
RIQ-03192,Basic,E-commerce,Mumbai,Organic Search,Monthly,7,600.0,7200.0,3.0,75.0,5,4600.0,2022-10-11,2023-05-14,1,7200.0
RIQ-03193,Basic,E-commerce,Pune,Social Media,Monthly,4,910.0,10920.0,2.0,52.0,7,3200.0,2022-01-06,2022-05-09,1,10920.0
RIQ-03194,Basic,Edtech,Hyderabad,Paid Search,Monthly,1,800.0,9600.0,4.0,37.0,8,4900.0,2022-04-06,2022-05-10,1,9600.0
RIQ-03195,Enterprise,Edtech,Chennai,Email Campaign,Annual,36,5750.0,69000.0,1.0,41.0,22,54700.0,2022-06-05,,0,0.0
RIQ-03196,Pro,Edtech,Mumbai,Referral,Annual,8,2420.0,29040.0,2.0,91.0,17,12800.0,2023-04-17,,0,0.0
RIQ-03197,Basic,E-commerce,Pune,Organic Search,Monthly,13,560.0,6720.0,4.0,19.0,5,2300.0,2023-11-21,,0,0.0
RIQ-03198,Pro,E-commerce,Delhi,Social Media,Monthly,39,1630.0,19560.0,0.0,65.0,13,11600.0,2022-07-05,,0,0.0
RIQ-03199,Pro,Edtech,Bengaluru,Email Campaign,Annual,3,1630.0,19560.0,0.0,15.0,15,14300.0,2022-12-18,,0,0.0
RIQ-03200,Enterprise,E-commerce,Delhi,Organic Search,Monthly,60,9660.0,115920.0,1.0,76.0,27,28600.0,2022-07-22,,0,0.0
RIQ-03201,Pro,Fintech,Hyderabad,Organic Search,Annual,6,1790.0,21480.0,2.0,64.0,12,9000.0,2022-07-17,,0,0.0
RIQ-03202,Basic,Healthcare,Hyderabad,Social Media,Annual,15,830.0,9960.0,1.0,54.0,19,4000.0,2023-04-12,,0,0.0
RIQ-03203,Basic,Healthcare,Mumbai,Paid Search,Annual,7,760.0,9120.0,4.0,37.0,7,4300.0,2022-06-03,,0,0.0
RIQ-03204,Pro,Fintech,Bengaluru,Referral,Annual,22,1780.0,21360.0,0.0,47.0,11,11600.0,2023-07-26,,0,0.0
RIQ-03205,Basic,Healthcare,Hyderabad,Direct,Annual,1,670.0,8040.0,2.0,30.0,1,4000.0,2022-01-09,2022-02-11,1,8040.0
RIQ-03206,Basic,Edtech,Delhi,Direct,Annual,4,640.0,7680.0,1.0,60.0,5,2100.0,2022-05-12,,0,0.0
RIQ-03207,Basic,Edtech,Delhi,Referral,Annual,6,920.0,11040.0,3.0,50.0,10,4200.0,2022-12-25,,0,0.0
RIQ-03208,Pro,Healthcare,Bengaluru,Social Media,Annual,8,2240.0,26880.0,1.0,100.0,6,14400.0,2023-11-02,,0,0.0
RIQ-03209,Basic,E-commerce,Pune,Referral,Monthly,16,780.0,9360.0,2.0,66.0,4,2400.0,2022-12-20,,0,0.0
RIQ-03210,Pro,Edtech,Hyderabad,Organic Search,Annual,19,1520.0,18240.0,0.0,26.0,11,10100.0,2022-04-10,,0,0.0
RIQ-03211,Pro,Edtech,Delhi,Social Media,Monthly,19,1690.0,20280.0,0.0,88.0,5,10900.0,2023-01-03,,0,0.0
RIQ-03212,Basic,Edtech,Mumbai,Social Media,Monthly,2,880.0,10560.0,1.0,63.0,7,4500.0,2022-05-14,2022-07-04,1,10560.0
RIQ-03213,Pro,E-commerce,Mumbai,Organic Search,Annual,2,2240.0,26880.0,0.0,43.0,14,14900.0,2022-06-09,,0,0.0
RIQ-03214,Enterprise,E-commerce,Pune,Email Campaign,Annual,60,7110.0,85320.0,2.0,75.0,20,42300.0,2023-01-06,,0,0.0
RIQ-03215,Basic,Edtech,Delhi,Referral,Annual,4,640.0,7680.0,1.0,30.0,5,3800.0,2022-06-20,,0,0.0
RIQ-03216,Basic,Fintech,Bengaluru,Referral,Monthly,17,980.0,11760.0,3.0,36.0,2,4600.0,2023-03-18,2024-08-07,1,11760.0
RIQ-03217,Basic,Fintech,Mumbai,Referral,Monthly,6,560.0,6720.0,1.0,35.0,2,4000.0,2022-10-16,2023-04-15,1,6720.0
RIQ-03218,Pro,Edtech,Pune,Referral,Annual,4,1760.0,21120.0,0.0,71.0,14,12200.0,2022-06-12,,0,0.0
RIQ-03219,Basic,E-commerce,Hyderabad,Email Campaign,Monthly,7,610.0,7320.0,0.0,12.0,7,2700.0,2022-10-20,2023-05-04,1,7320.0
RIQ-03220,Enterprise,Healthcare,Mumbai,Email Campaign,Annual,33,9540.0,114480.0,0.0,,25,50700.0,2023-02-20,,0,0.0
RIQ-03221,Basic,E-commerce,Delhi,Social Media,Annual,24,720.0,8640.0,1.0,19.0,1,4700.0,2023-03-10,,0,0.0
RIQ-03222,Pro,E-commerce,Delhi,Email Campaign,Annual,38,1940.0,23280.0,3.0,46.0,8,9300.0,2023-11-25,2027-01-17,1,23280.0
RIQ-03223,Basic,Healthcare,Delhi,Paid Search,Monthly,11,590.0,7080.0,3.0,48.0,7,2800.0,2022-09-10,,0,0.0
RIQ-03224,Basic,E-commerce,Chennai,Organic Search,Monthly,1,900.0,10800.0,1.0,0.0,3,2000.0,2023-04-18,2023-05-16,1,10800.0
RIQ-03225,Basic,E-commerce,Bengaluru,Referral,Monthly,22,560.0,6720.0,5.0,46.0,4,2100.0,2023-06-11,2025-03-20,1,6720.0
RIQ-03226,Enterprise,E-commerce,Mumbai,Social Media,Annual,11,8960.0,107520.0,2.0,62.0,22,31000.0,2023-07-22,,0,0.0
RIQ-03227,Basic,Healthcare,Bengaluru,Referral,Monthly,21,970.0,11640.0,2.0,7.0,4,2500.0,2023-05-16,,0,0.0
RIQ-03228,Basic,Healthcare,Pune,Social Media,Monthly,2,760.0,9120.0,1.0,28.0,6,3300.0,2023-11-18,2024-01-13,1,9120.0
RIQ-03229,Pro,Fintech,Chennai,Paid Search,Annual,2,2220.0,26640.0,1.0,68.0,9,6800.0,2022-12-17,2023-02-22,1,26640.0
RIQ-03230,Basic,Edtech,Delhi,Email Campaign,Monthly,2,700.0,8400.0,1.0,62.0,2,2200.0,2022-04-15,2022-06-06,1,8400.0
RIQ-03231,Enterprise,Healthcare,Mumbai,Email Campaign,Monthly,17,9840.0,118080.0,0.0,81.0,22,31000.0,2022-10-22,,0,0.0
RIQ-03232,Basic,Edtech,Pune,Social Media,Monthly,1,650.0,7800.0,3.0,59.0,5,2300.0,2023-02-15,2023-03-07,1,7800.0
RIQ-03233,Pro,E-commerce,Bengaluru,Paid Search,Monthly,3,1930.0,23160.0,0.0,52.0,15,12100.0,2022-12-24,2023-03-26,1,23160.0
RIQ-03234,Basic,Edtech,Pune,Organic Search,Monthly,1,850.0,10200.0,3.0,43.0,11,3500.0,2023-09-03,2023-09-26,1,10200.0
RIQ-03235,Basic,Fintech,Delhi,Organic Search,Monthly,8,670.0,8040.0,3.0,59.0,5,4400.0,2023-11-19,,0,0.0
RIQ-03236,Basic,Healthcare,Mumbai,Social Media,Monthly,4,580.0,6960.0,3.0,66.0,4,2800.0,2023-03-27,2023-08-08,1,6960.0
RIQ-03237,Basic,Healthcare,Mumbai,Organic Search,Annual,8,910.0,10920.0,1.0,36.0,7,3100.0,2022-03-22,,0,0.0
RIQ-03238,Enterprise,Healthcare,Bengaluru,Social Media,Monthly,39,5690.0,68280.0,0.0,81.0,26,36100.0,2023-05-02,2026-06-30,1,68280.0
RIQ-03239,Basic,Healthcare,Chennai,Paid Search,Monthly,15,710.0,8520.0,2.0,11.0,6,3000.0,2022-11-15,2024-02-23,1,8520.0
RIQ-03240,Basic,Healthcare,Chennai,Email Campaign,Monthly,3,900.0,10800.0,2.0,45.0,3,3800.0,2022-02-21,2022-05-21,1,10800.0
RIQ-03241,Pro,Edtech,Hyderabad,Paid Search,Annual,5,1750.0,21000.0,0.0,51.0,16,8400.0,2022-01-21,,0,0.0
RIQ-03242,Basic,E-commerce,Hyderabad,Social Media,Monthly,11,880.0,10560.0,1.0,31.0,7,4500.0,2023-07-20,2024-06-01,1,10560.0
RIQ-03243,Pro,Fintech,Mumbai,Social Media,Monthly,20,2210.0,26520.0,1.0,79.0,20,8800.0,2022-10-04,,0,0.0
RIQ-03244,Basic,Fintech,Mumbai,Paid Search,Annual,7,850.0,10200.0,3.0,30.0,7,4400.0,2022-11-21,,0,0.0
RIQ-03245,Basic,E-commerce,Mumbai,Social Media,Monthly,4,750.0,9000.0,5.0,7.0,10,3900.0,2023-08-27,2023-12-19,1,9000.0
RIQ-03246,Pro,E-commerce,Hyderabad,Direct,Annual,3,2410.0,28920.0,1.0,69.0,13,11700.0,2023-09-13,2023-12-13,1,28920.0
RIQ-03247,Basic,Healthcare,Chennai,Social Media,Annual,1,600.0,7200.0,3.0,21.0,9,4100.0,2023-08-28,2023-09-26,1,7200.0
RIQ-03248,Basic,Edtech,Bengaluru,Email Campaign,Monthly,17,780.0,9360.0,2.0,65.0,2,2300.0,2022-10-27,,0,0.0
RIQ-03249,Pro,E-commerce,Mumbai,Paid Search,Monthly,7,1650.0,19800.0,1.0,32.0,10,6400.0,2023-05-12,,0,0.0
RIQ-03250,Pro,Fintech,Hyderabad,Email Campaign,Monthly,35,1770.0,21240.0,1.0,64.0,21,12900.0,2022-08-27,,0,0.0
RIQ-03251,Pro,Fintech,Hyderabad,Organic Search,Monthly,8,1710.0,20520.0,1.0,84.0,16,8600.0,2023-06-12,2024-02-13,1,20520.0
RIQ-03252,Pro,E-commerce,Delhi,Referral,Annual,28,1610.0,19320.0,2.0,65.0,18,6100.0,2023-09-18,,0,0.0
RIQ-03253,Basic,Edtech,Delhi,Paid Search,Annual,41,950.0,11400.0,1.0,64.0,1,4700.0,2022-06-19,,0,0.0
RIQ-03254,Pro,Healthcare,Chennai,Paid Search,Annual,10,1640.0,19680.0,1.0,42.0,20,10600.0,2022-08-08,,0,0.0
RIQ-03255,Basic,Edtech,Pune,Referral,Monthly,30,770.0,9240.0,2.0,66.0,9,2300.0,2022-06-25,,0,0.0
RIQ-03256,Pro,E-commerce,Chennai,Referral,Annual,6,2160.0,25920.0,0.0,79.0,18,13200.0,2023-11-07,,0,0.0
RIQ-03257,Pro,Edtech,Chennai,Social Media,Annual,1,1590.0,19080.0,0.0,55.0,10,6800.0,2023-07-13,2023-08-27,1,19080.0
RIQ-03258,Pro,Fintech,Delhi,Paid Search,Monthly,11,2200.0,26400.0,0.0,46.0,12,11400.0,2023-09-22,,0,0.0
RIQ-03259,Basic,Edtech,Mumbai,Organic Search,Monthly,11,890.0,10680.0,0.0,46.0,4,2400.0,2023-04-05,2024-03-13,1,10680.0
RIQ-03260,Basic,Edtech,Mumbai,Direct,Annual,6,980.0,11760.0,5.0,65.0,4,3900.0,2023-07-05,2024-01-02,1,11760.0
RIQ-03261,Basic,Fintech,Mumbai,Direct,Monthly,6,750.0,9000.0,1.0,34.0,4,4800.0,2022-03-14,2022-09-12,1,9000.0
RIQ-03262,Pro,Edtech,Delhi,Organic Search,Annual,16,1640.0,19680.0,2.0,50.0,16,13900.0,2022-05-04,,0,0.0
RIQ-03263,Pro,E-commerce,Bengaluru,Organic Search,Annual,1,2010.0,24120.0,3.0,81.0,12,10000.0,2022-08-27,,0,0.0
RIQ-03264,Enterprise,E-commerce,Bengaluru,Email Campaign,Monthly,23,7190.0,86280.0,0.0,87.0,18,21000.0,2022-01-12,,0,0.0
RIQ-03265,Basic,Fintech,Bengaluru,Social Media,Monthly,6,770.0,9240.0,3.0,52.0,2,3000.0,2023-03-05,2023-09-01,1,9240.0
RIQ-03266,Basic,Edtech,Pune,Direct,Monthly,21,590.0,7080.0,5.0,46.0,9,3700.0,2022-07-13,2024-03-31,1,7080.0
RIQ-03267,Pro,Edtech,Chennai,Organic Search,Annual,9,2260.0,27120.0,0.0,100.0,15,10600.0,2023-11-16,2024-07-30,1,27120.0
RIQ-03268,Basic,E-commerce,Pune,Paid Search,Annual,4,910.0,10920.0,2.0,51.0,3,4400.0,2022-10-04,,0,0.0
RIQ-03269,Basic,Edtech,Chennai,Social Media,Monthly,4,950.0,11400.0,4.0,9.0,9,4200.0,2022-06-04,2022-10-01,1,11400.0
RIQ-03270,Basic,E-commerce,Chennai,Organic Search,Monthly,11,830.0,9960.0,4.0,57.0,5,4000.0,2023-05-04,,0,0.0
RIQ-03271,Basic,E-commerce,Delhi,Organic Search,Monthly,39,680.0,8160.0,5.0,40.0,1,2800.0,2022-05-01,,0,0.0
RIQ-03272,Pro,Healthcare,Pune,Social Media,Monthly,36,1920.0,23040.0,1.0,53.0,15,10400.0,2022-12-30,,0,0.0
RIQ-03273,Basic,Healthcare,Chennai,Social Media,Monthly,7,620.0,7440.0,2.0,60.0,9,2900.0,2023-05-15,,0,0.0
RIQ-03274,Pro,E-commerce,Hyderabad,Paid Search,Annual,5,2060.0,24720.0,2.0,50.0,8,9200.0,2022-12-08,,0,0.0
RIQ-03275,Basic,Fintech,Delhi,Referral,Monthly,5,730.0,8760.0,2.0,28.0,1,3900.0,2023-11-06,2024-04-10,1,8760.0
RIQ-03276,Basic,Fintech,Bengaluru,Paid Search,Monthly,22,940.0,11280.0,2.0,20.0,5,3900.0,2023-03-08,2025-01-03,1,11280.0
RIQ-03277,Pro,E-commerce,Chennai,Organic Search,Annual,18,2050.0,24600.0,1.0,59.0,16,9900.0,2022-09-29,,0,0.0
RIQ-03278,Basic,Healthcare,Mumbai,Paid Search,Monthly,1,750.0,9000.0,1.0,70.0,5,2200.0,2022-06-05,,0,0.0
RIQ-03279,Basic,E-commerce,Hyderabad,Email Campaign,Monthly,13,550.0,6600.0,1.0,45.0,4,4900.0,2022-05-26,2023-06-10,1,6600.0
RIQ-03280,Pro,Fintech,Hyderabad,Paid Search,Annual,15,2320.0,27840.0,0.0,66.0,12,10900.0,2023-02-21,,0,0.0
RIQ-03281,Basic,Healthcare,Mumbai,Email Campaign,Monthly,4,980.0,11760.0,0.0,29.0,3,2800.0,2022-08-16,,0,0.0
RIQ-03282,Basic,Fintech,Pune,Referral,Monthly,4,610.0,7320.0,2.0,26.0,9,3300.0,2022-02-12,2022-06-25,1,7320.0
RIQ-03283,Enterprise,Healthcare,Mumbai,Organic Search,Annual,13,5760.0,69120.0,4.0,92.0,31,37000.0,2023-06-24,,0,0.0
RIQ-03284,Basic,Edtech,Chennai,Email Campaign,Monthly,1,810.0,9720.0,3.0,58.0,15,2900.0,2022-03-06,2022-03-23,1,9720.0
RIQ-03285,Basic,E-commerce,Pune,Referral,Monthly,5,790.0,9480.0,1.0,38.0,5,3100.0,2022-09-12,,0,0.0
RIQ-03286,Basic,Healthcare,Hyderabad,Organic Search,Monthly,9,910.0,10920.0,1.0,39.0,1,3200.0,2022-07-29,2023-05-02,1,10920.0
RIQ-03287,Basic,Edtech,Bengaluru,Email Campaign,Annual,2,700.0,8400.0,2.0,20.0,8,3000.0,2022-01-01,,0,0.0
RIQ-03288,Basic,Fintech,Bengaluru,Paid Search,Annual,1,630.0,7560.0,1.0,51.0,1,3500.0,2023-07-24,,0,0.0
RIQ-03289,Pro,Fintech,Bengaluru,Direct,Monthly,5,2200.0,26400.0,0.0,61.0,9,14600.0,2022-06-19,,0,0.0
RIQ-03290,Basic,Healthcare,Chennai,Referral,Monthly,4,750.0,9000.0,4.0,42.0,4,3800.0,2022-09-26,2023-01-12,1,9000.0
RIQ-03291,Enterprise,E-commerce,Mumbai,Direct,Annual,11,9360.0,112320.0,2.0,75.0,15,36700.0,2022-10-24,,0,0.0
RIQ-03292,Basic,E-commerce,Pune,Social Media,Monthly,8,920.0,11040.0,1.0,31.0,1,4200.0,2023-04-27,2024-01-01,1,11040.0
RIQ-03293,Pro,Edtech,Pune,Paid Search,Annual,4,1560.0,18720.0,1.0,86.0,12,8300.0,2023-06-13,,0,0.0
RIQ-03294,Basic,Fintech,Mumbai,Direct,Monthly,2,880.0,10560.0,2.0,20.0,4,3600.0,2023-10-08,2023-11-23,1,10560.0
RIQ-03295,Pro,E-commerce,Chennai,Organic Search,Monthly,18,2370.0,28440.0,2.0,50.0,15,7300.0,2023-04-18,,0,0.0
RIQ-03296,Basic,Edtech,Mumbai,Organic Search,Monthly,1,720.0,8640.0,1.0,63.0,9,4500.0,2023-02-28,2023-03-31,1,8640.0
RIQ-03297,Pro,Edtech,Delhi,Direct,Annual,58,1830.0,21960.0,1.0,58.0,2,11600.0,2022-07-09,,0,0.0
RIQ-03298,Basic,Fintech,Mumbai,Email Campaign,Monthly,2,770.0,9240.0,1.0,48.0,9,3600.0,2023-09-24,2023-11-29,1,9240.0
RIQ-03299,Pro,Fintech,Bengaluru,Organic Search,Annual,5,2470.0,29640.0,0.0,40.0,17,10900.0,2023-02-10,,0,0.0
RIQ-03300,Basic,Healthcare,Chennai,Organic Search,Annual,15,750.0,9000.0,2.0,43.0,9,2900.0,2023-08-04,,0,0.0
RIQ-03301,Basic,Edtech,Mumbai,Email Campaign,Monthly,34,670.0,8040.0,3.0,28.0,1,4900.0,2022-09-25,,0,0.0
RIQ-03302,Basic,Edtech,Hyderabad,Organic Search,Annual,6,560.0,6720.0,1.0,31.0,9,4200.0,2022-05-19,,0,0.0
RIQ-03303,Basic,Edtech,Pune,Organic Search,Annual,4,840.0,10080.0,2.0,63.0,3,2700.0,2023-05-05,2023-08-29,1,10080.0
RIQ-03304,Pro,E-commerce,Hyderabad,Organic Search,Annual,1,1540.0,18480.0,1.0,64.0,13,6700.0,2022-04-27,,0,0.0
RIQ-03305,Pro,Fintech,Bengaluru,Direct,Monthly,23,1560.0,18720.0,1.0,52.0,2,11000.0,2023-09-03,2025-07-26,1,18720.0
RIQ-03306,Basic,E-commerce,Mumbai,Paid Search,Annual,3,710.0,8520.0,2.0,47.0,9,3200.0,2022-09-12,,0,0.0
RIQ-03307,Basic,Edtech,Bengaluru,Paid Search,Monthly,1,760.0,9120.0,1.0,24.0,7,3100.0,2022-09-24,2022-10-19,1,9120.0
RIQ-03308,Basic,Healthcare,Delhi,Social Media,Monthly,15,520.0,6240.0,0.0,72.0,13,4000.0,2023-09-01,,0,0.0
RIQ-03309,Enterprise,Edtech,Bengaluru,Social Media,Annual,36,6490.0,77880.0,1.0,88.0,16,56800.0,2023-08-18,,0,0.0
RIQ-03310,Pro,E-commerce,Chennai,Organic Search,Monthly,10,2500.0,30000.0,2.0,29.0,11,13100.0,2023-11-30,,0,0.0
